time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
187, 5, 123, 1, 3, 9
188, 6, 165, 2, 2, 10
189, 5, 73, 2, 2, 7
190, 5, 351, 8, 6, 9
191, 5, 167, 3, 3, 8
192, 7, 382, 5, 6, 16
193, 5, 238, 3, 3, 11
194, 4, 228, 6, 6, 8
195, 4, 195, 4, 4, 10
196, 3, 102, 3, 2, 7
197, 6, 290, 5, 6, 14
198, 6, 383, 4, 4, 16
199, 6, 370, 4, 6, 15
200, 3, 111, 5, 7, 7
201, 2, 53, 4, 3, 3
202, 2, 54, 4, 5, 4
203, 2, 47, 2, 2, 7
204, 5, 140, 4, 5, 10
205, 4, 181, 5, 4, 8
206, 3, 81, 2, 1, 7
207, 4, 135, 3, 2, 9
208, 3, 147, 4, 4, 8
209, 2, 201, 4, 2, 5
210, 1, 36, 5, 4, 2
211, 2, 63, 4, 3, 5
212, 4, 121, 3, 3, 7
213, 6, 164, 4, 4, 10
214, 5, 239, 7, 6, 9
215, 5, 199, 7, 6, 8
216, 4, 200, 6, 7, 9
217, 5, 276, 5, 5, 11
218, 4, 196, 4, 4, 10
219, 4, 119, 8, 7, 5
220, 4, 41, 2, 2, 7
221, 5, 167, 3, 4, 8
222, 8, 301, 5, 7, 14
223, 7, 315, 10, 9, 12
224, 4, 140, 3, 3, 8
225, 5, 123, 2, 4, 11
226, 6, 224, 2, 2, 12
227, 6, 196, 3, 3, 10
228, 5, 109, 3, 3, 7
229, 2, 65, 5, 5, 2
230, 3, 19, 4, 3, 5
231, 1, 85, 4, 3, 3
232, 3, 227, 6, 5, 9
233, 3, 93, 3, 4, 7
234, 5, 209, 4, 4, 11
235, 5, 264, 5, 3, 11
236, 5, 293, 4, 4, 10
237, 7, 326, 3, 5, 20
238, 8, 301, 3, 4, 20
239, 6, 267, 5, 4, 13
240, 6, 321, 6, 5, 16
241, 6, 245, 4, 5, 15
242, 7, 299, 5, 5, 20
243, 8, 310, 5, 4, 22
244, 9, 291, 1, 1, 23
245, 9, 294, 3, 4, 21
246, 8, 301, 7, 9, 20
247, 9, 291, 3, 3, 22
248, 9, 297, 4, 7, 26
249, 4, 172, 6, 7, 11
250, 5, 173, 1, 1, 14
251, 5, 157, 4, 5, 13
252, 5, 211, 4, 3, 14
253, 2, 75, 5, 5, 6
254, 3, 14, 4, 4, 4
255, 4, 39, 2, 2, 8
256, 3, 29, 3, 2, 5
257, 4, 12, 4, 5, 5
258, 7, 213, 4, 4, 15
259, 6, 167, 1, 2, 14
260, 3, 101, 6, 4, 7
261, 3, 18, 3, 3, 5
262, 2, 37, 4, 3, 4
263, 2, 0, 2, 2, 5
264, 2, 49, 5, 5, 5
265, 3, 91, 8, 7, 7
266, 4, 133, 3, 4, 13
267, 3, 170, 2, 2, 12
268, 3, 118, 4, 2, 9
269, 4, 176, 5, 3, 14
270, 3, 120, 4, 4, 11
271, 3, 116, 6, 6, 8
272, 1, 60, 5, 5, 2
273, 2, 4, 2, 2, 3
274, 7, 107, 5, 7, 11
275, 7, 137, 3, 3, 12
276, 7, 148, 3, 3, 11
277, 8, 179, 5, 5, 15
278, 6, 176, 7, 7, 13
279, 4, 93, 4, 5, 11
280, 4, 84, 2, 2, 10
281, 4, 92, 3, 3, 9
282, 3, 79, 8, 9, 8
283, 4, 45, 1, 1, 9
284, 4, 95, 2, 2, 11
285, 4, 66, 1, 1, 11
286, 6, 228, 5, 6, 17
287, 6, 168, 2, 2, 16
288, 5, 133, 4, 4, 11
289, 3, 78, 4, 3, 6
290, 4, 35, 1, 1, 9
291, 5, 151, 8, 7, 10
292, 4, 84, 1, 1, 12
293, 3, 130, 8, 7, 7
294, 3, 67, 2, 1, 7
295, 4, 139, 4, 4, 12
296, 3, 90, 6, 6, 10
297, 6, 190, 7, 9, 21
298, 7, 215, 6, 6, 22
299, 6, 151, 2, 2, 18
300, 5, 141, 3, 3, 15
301, 6, 172, 4, 6, 17
302, 7, 143, 4, 4, 18
303, 6, 176, 4, 4, 18
304, 6, 141, 2, 2, 18
305, 6, 180, 6, 7, 16
306, 7, 127, 3, 3, 15
307, 7, 138, 6, 5, 14
308, 7, 48, 2, 3, 11
