time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
180, 15, 1108, 2, 2, 151
181, 16, 1103, 5, 5, 126
182, 15, 1100, 3, 3, 121
183, 15, 1097, 3, 3, 122
184, 14, 1091, 6, 6, 134
185, 17, 1084, 7, 7, 153
186, 17, 1080, 4, 4, 164
187, 18, 1076, 4, 4, 150
188, 17, 1072, 4, 4, 178
189, 17, 1069, 3, 3, 171
190, 17, 1068, 1, 1, 172
191, 17, 1064, 4, 4, 160
192, 16, 1060, 4, 4, 150
193, 18, 1054, 6, 6, 147
194, 19, 1053, 1, 1, 148
195, 18, 1049, 4, 4, 126
196, 18, 1045, 4, 4, 128
197, 17, 1039, 6, 6, 157
198, 17, 1037, 2, 2, 156
199, 18, 1032, 5, 5, 181
200, 18, 1023, 9, 10, 189
201, 18, 1018, 5, 5, 209
202, 18, 1017, 1, 1, 206
203, 17, 1012, 5, 7, 178
204, 17, 1005, 7, 7, 185
205, 17, 1004, 1, 1, 188
206, 16, 1002, 2, 2, 187
207, 16, 999, 3, 3, 184
208, 16, 995, 4, 5, 191
209, 16, 992, 3, 3, 168
210, 16, 990, 2, 2, 176
211, 16, 984, 6, 6, 156
212, 16, 981, 3, 3, 168
213, 16, 978, 3, 3, 174
214, 15, 972, 6, 6, 176
215, 15, 970, 2, 2, 177
216, 14, 968, 2, 2, 170
217, 14, 966, 2, 2, 173
218, 15, 963, 3, 3, 175
219, 16, 959, 4, 4, 194
220, 15, 956, 3, 3, 187
221, 15, 953, 3, 3, 189
222, 15, 948, 5, 5, 163
223, 15, 944, 4, 4, 136
224, 16, 941, 3, 3, 145
225, 16, 938, 3, 3, 163
226, 16, 933, 5, 5, 149
227, 15, 929, 4, 4, 135
228, 14, 925, 4, 4, 181
229, 15, 922, 3, 3, 185
230, 15, 919, 3, 3, 170
231, 14, 917, 2, 2, 168
232, 14, 915, 2, 2, 168
233, 14, 912, 3, 3, 164
234, 14, 909, 3, 3, 176
235, 14, 906, 3, 3, 174
236, 15, 903, 3, 3, 159
237, 14, 900, 3, 3, 148
238, 14, 897, 3, 3, 151
239, 14, 894, 3, 3, 157
240, 14, 893, 1, 1, 140
241, 14, 891, 2, 2, 175
242, 15, 885, 6, 6, 144
243, 16, 884, 1, 1, 146
244, 15, 878, 6, 6, 168
245, 15, 876, 2, 2, 172
246, 14, 874, 2, 2, 184
247, 14, 873, 1, 1, 181
248, 15, 870, 3, 3, 173
249, 15, 867, 3, 3, 145
250, 15, 863, 4, 4, 133
251, 16, 857, 6, 6, 164
252, 15, 854, 3, 3, 149
253, 15, 852, 2, 2, 162
254, 15, 848, 4, 4, 158
255, 14, 843, 5, 5, 179
256, 15, 841, 2, 2, 176
257, 15, 840, 1, 1, 171
258, 15, 838, 2, 2, 175
259, 15, 834, 4, 4, 170
