time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
2038, 1, 145, 0, 0, 474
2039, 1, 144, 1, 1, 476
2040, 1, 143, 1, 1, 475
2041, 1, 143, 0, 0, 475
2042, 1, 143, 0, 0, 475
2043, 1, 143, 0, 0, 475
2044, 1, 143, 0, 0, 475
2045, 1, 143, 0, 0, 475
2046, 1, 143, 0, 0, 475
2047, 1, 143, 0, 0, 475
2048, 1, 143, 0, 0, 475
2049, 1, 142, 1, 1, 475
2050, 1, 142, 0, 0, 475
2051, 1, 142, 0, 0, 475
2052, 1, 141, 1, 1, 472
2053, 1, 141, 0, 0, 472
2054, 1, 141, 0, 0, 472
2055, 1, 140, 1, 1, 470
2056, 1, 139, 1, 1, 459
2057, 1, 139, 0, 0, 459
2058, 1, 139, 0, 0, 459
2059, 1, 139, 0, 0, 459
2060, 1, 138, 1, 1, 449
2061, 1, 138, 0, 0, 449
2062, 1, 137, 1, 1, 461
2063, 1, 137, 0, 0, 461
2064, 1, 137, 0, 0, 461
2065, 1, 137, 0, 0, 461
2066, 1, 137, 0, 0, 461
2067, 1, 137, 0, 0, 461
2068, 1, 137, 0, 0, 461
2069, 1, 136, 1, 1, 466
2070, 1, 136, 0, 0, 466
2071, 1, 136, 0, 0, 466
2072, 1, 135, 1, 1, 462
2073, 1, 135, 0, 0, 462
2074, 1, 135, 0, 0, 462
2075, 1, 135, 0, 0, 462
2076, 1, 135, 0, 0, 462
2077, 1, 135, 0, 0, 462
2078, 1, 135, 0, 0, 462
2079, 1, 134, 1, 1, 458
2080, 1, 133, 1, 1, 450
2081, 1, 133, 0, 0, 450
2082, 1, 133, 0, 0, 450
2083, 1, 133, 0, 0, 450
2084, 1, 133, 0, 0, 450
2085, 1, 132, 1, 1, 475
2086, 1, 132, 0, 0, 475
2087, 1, 132, 0, 0, 475
2088, 1, 132, 0, 0, 475
2089, 1, 132, 0, 0, 475
2090, 1, 131, 1, 1, 454
2091, 1, 131, 0, 0, 454
2092, 1, 131, 0, 0, 454
2093, 1, 131, 0, 0, 454
2094, 1, 130, 1, 1, 455
2095, 1, 130, 0, 0, 455
2096, 1, 130, 0, 0, 455
2097, 1, 130, 0, 0, 455
2098, 1, 130, 0, 0, 455
2099, 1, 130, 0, 0, 455
2100, 1, 130, 0, 0, 455
2101, 1, 130, 0, 0, 455
2102, 1, 130, 0, 0, 455
2103, 1, 129, 1, 1, 452
2104, 1, 129, 0, 0, 452
2105, 1, 129, 0, 0, 452
2106, 1, 128, 1, 1, 472
2107, 1, 128, 0, 0, 472
2108, 1, 127, 1, 1, 465
2109, 1, 127, 0, 0, 465
2110, 1, 127, 0, 0, 465
2111, 1, 127, 0, 0, 465
2112, 1, 127, 0, 0, 465
2113, 1, 127, 0, 0, 465
2114, 1, 127, 0, 0, 465
2115, 1, 127, 0, 0, 465
2116, 1, 126, 1, 1, 473
2117, 1, 126, 0, 0, 473
2118, 1, 126, 0, 0, 473
2119, 1, 126, 0, 0, 473
2120, 1, 125, 1, 1, 450
2121, 1, 125, 0, 0, 450
2122, 1, 125, 0, 0, 450
2123, 1, 125, 0, 0, 450
2124, 1, 125, 0, 0, 450
2125, 1, 125, 0, 0, 450
2126, 1, 125, 0, 0, 450
2127, 1, 125, 0, 0, 450
2128, 1, 124, 1, 1, 473
2129, 1, 124, 0, 0, 473
2130, 1, 124, 0, 0, 473
2131, 1, 124, 0, 0, 473
2132, 1, 124, 0, 0, 473
2133, 1, 124, 0, 0, 473
2134, 1, 124, 0, 0, 473
2135, 1, 124, 0, 0, 473
2136, 1, 124, 0, 0, 473
2137, 1, 123, 1, 1, 459
2138, 1, 123, 0, 0, 459
2139, 1, 123, 0, 0, 459
2140, 1, 123, 0, 0, 459
2141, 1, 123, 0, 0, 459
2142, 1, 123, 0, 0, 459
2143, 1, 123, 0, 0, 459
2144, 1, 122, 1, 1, 476
2145, 1, 122, 0, 0, 476
2146, 1, 122, 0, 0, 476
2147, 1, 121, 1, 1, 455
2148, 1, 121, 0, 0, 455
2149, 1, 121, 0, 0, 455
2150, 1, 120, 1, 1, 460
2151, 1, 120, 0, 0, 460
2152, 1, 120, 0, 0, 460
2153, 1, 119, 1, 1, 454
2154, 1, 119, 0, 0, 454
2155, 1, 119, 0, 0, 454
2156, 1, 119, 0, 0, 454
2157, 1, 119, 0, 0, 454
2158, 1, 119, 0, 0, 454
2159, 1, 118, 1, 1, 477
2160, 1, 118, 0, 0, 477
2161, 1, 118, 0, 0, 477
2162, 1, 118, 0, 0, 477
2163, 1, 118, 0, 0, 477
2164, 1, 118, 0, 0, 477
2165, 1, 118, 0, 0, 477
2166, 1, 118, 0, 0, 477
2167, 1, 118, 0, 0, 477
2168, 1, 117, 1, 1, 466
2169, 1, 117, 0, 0, 466
2170, 1, 117, 0, 0, 466
2171, 1, 116, 1, 1, 461
2172, 1, 116, 0, 0, 461
2173, 1, 116, 0, 0, 461
2174, 1, 116, 0, 0, 461
2175, 1, 116, 0, 0, 461
2176, 1, 116, 0, 0, 461
2177, 1, 115, 1, 1, 476
2178, 2, 113, 2, 1, 451
2179, 2, 113, 0, 0, 451
2180, 2, 113, 0, 0, 451
2181, 2, 113, 0, 0, 451
2182, 2, 112, 1, 1, 453
2183, 2, 112, 0, 0, 453
2184, 1, 111, 1, 1, 450
2185, 1, 110, 1, 1, 450
2186, 1, 110, 0, 0, 450
2187, 1, 110, 0, 0, 450
2188, 1, 110, 0, 0, 450
2189, 1, 110, 0, 0, 450
2190, 1, 110, 0, 0, 450
2191, 1, 109, 1, 1, 452
2192, 1, 109, 0, 0, 452
2193, 2, 108, 1, 1, 454
2194, 2, 107, 1, 1, 454
2195, 2, 106, 1, 1, 453
2196, 2, 105, 1, 1, 455
2197, 2, 105, 0, 0, 455
2198, 2, 105, 0, 0, 455
2199, 2, 105, 0, 0, 455
2200, 2, 105, 0, 0, 455
2201, 2, 105, 0, 0, 455
2202, 2, 105, 0, 0, 455
2203, 2, 104, 1, 1, 454
2204, 2, 104, 0, 0, 454
2205, 2, 103, 1, 1, 451
2206, 2, 103, 0, 0, 451
2207, 2, 103, 0, 0, 451
2208, 1, 102, 1, 2, 471
2209, 1, 101, 1, 1, 474
2210, 1, 101, 0, 0, 474
2211, 1, 101, 0, 0, 474
2212, 1, 101, 0, 0, 474
2213, 1, 101, 0, 0, 474
2214, 1, 101, 0, 0, 474
2215, 1, 100, 1, 1, 471
2216, 1, 100, 0, 0, 471
2217, 1, 100, 0, 0, 471
2218, 1, 100, 0, 0, 471
2219, 1, 99, 1, 1, 478
2220, 1, 99, 0, 0, 478
2221, 1, 99, 0, 0, 478
2222, 1, 99, 0, 0, 478
2223, 1, 99, 0, 0, 478
2224, 1, 99, 0, 0, 478
2225, 1, 99, 0, 0, 478
2226, 1, 98, 1, 1, 461
2227, 1, 98, 0, 0, 461
2228, 1, 98, 0, 0, 461
2229, 1, 98, 0, 0, 461
2230, 1, 98, 0, 0, 461
2231, 1, 98, 0, 0, 461
2232, 1, 97, 1, 1, 466
2233, 1, 97, 0, 0, 466
2234, 1, 97, 0, 0, 466
2235, 1, 97, 0, 0, 466
2236, 1, 97, 0, 0, 466
2237, 1, 96, 1, 1, 461
2238, 1, 96, 0, 0, 461
2239, 1, 96, 0, 0, 461
2240, 1, 96, 0, 0, 461
2241, 1, 95, 1, 1, 462
2242, 1, 94, 1, 1, 460
2243, 1, 94, 0, 0, 460
2244, 1, 94, 0, 0, 460
2245, 1, 94, 0, 0, 460
2246, 1, 94, 0, 0, 460
2247, 1, 94, 0, 0, 460
2248, 1, 94, 0, 0, 460
2249, 1, 94, 0, 0, 460
2250, 1, 94, 0, 0, 460
2251, 1, 93, 1, 1, 459
2252, 1, 93, 0, 0, 459
2253, 1, 93, 0, 0, 459
2254, 1, 93, 0, 0, 459
2255, 1, 93, 0, 0, 459
2256, 1, 93, 0, 0, 459
2257, 1, 93, 0, 0, 459
2258, 1, 92, 1, 1, 465
2259, 1, 92, 0, 0, 465
2260, 1, 92, 0, 0, 465
2261, 1, 92, 0, 0, 465
2262, 1, 92, 0, 0, 465
2263, 1, 92, 0, 0, 465
2264, 1, 92, 0, 0, 465
2265, 1, 92, 0, 0, 465
2266, 1, 91, 1, 1, 453
2267, 1, 91, 0, 0, 453
2268, 1, 90, 1, 1, 472
2269, 1, 90, 0, 0, 472
2270, 1, 90, 0, 0, 472
2271, 1, 90, 0, 0, 472
2272, 1, 90, 0, 0, 472
2273, 1, 90, 0, 0, 472
2274, 1, 90, 0, 0, 472
2275, 1, 90, 0, 0, 472
2276, 1, 90, 0, 0, 472
2277, 1, 89, 1, 1, 477
2278, 1, 89, 0, 0, 477
2279, 1, 89, 0, 0, 477
2280, 1, 89, 0, 0, 477
2281, 1, 89, 0, 0, 477
2282, 1, 89, 0, 0, 477
2283, 1, 89, 0, 0, 477
2284, 1, 88, 1, 1, 455
2285, 1, 88, 0, 0, 455
2286, 1, 88, 0, 0, 455
2287, 1, 88, 0, 0, 455
2288, 1, 88, 0, 0, 455
2289, 1, 88, 0, 0, 455
2290, 1, 88, 0, 0, 455
2291, 1, 87, 1, 1, 451
2292, 1, 87, 0, 0, 451
2293, 1, 87, 0, 0, 451
2294, 1, 87, 0, 0, 451
2295, 1, 87, 0, 0, 451
2296, 1, 87, 0, 0, 451
2297, 1, 87, 0, 0, 451
2298, 1, 87, 0, 0, 451
2299, 1, 87, 0, 0, 451
2300, 1, 86, 1, 1, 465
2301, 1, 85, 1, 1, 477
2302, 1, 85, 0, 0, 477
2303, 1, 85, 0, 0, 477
2304, 1, 85, 0, 0, 477
2305, 1, 85, 0, 0, 477
2306, 1, 85, 0, 0, 477
2307, 1, 84, 1, 1, 469
2308, 1, 84, 0, 0, 469
2309, 1, 84, 0, 0, 469
2310, 1, 84, 0, 0, 469
2311, 1, 84, 0, 0, 469
2312, 1, 83, 1, 1, 467
2313, 1, 83, 0, 0, 467
2314, 1, 83, 0, 0, 467
2315, 1, 82, 1, 1, 461
2316, 1, 82, 0, 0, 461
2317, 1, 82, 0, 0, 461
2318, 1, 81, 1, 1, 469
2319, 1, 81, 0, 0, 469
2320, 1, 81, 0, 0, 469
2321, 1, 81, 0, 0, 469
2322, 1, 81, 0, 0, 469
2323, 1, 81, 0, 0, 469
2324, 1, 81, 0, 0, 469
2325, 1, 81, 0, 0, 469
2326, 1, 80, 1, 1, 457
2327, 1, 80, 0, 0, 457
2328, 1, 80, 0, 0, 457
2329, 1, 80, 0, 0, 457
2330, 1, 80, 0, 0, 457
2331, 1, 79, 1, 1, 457
2332, 1, 79, 0, 0, 457
2333, 1, 79, 0, 0, 457
2334, 1, 79, 0, 0, 457
2335, 1, 78, 1, 1, 461
2336, 1, 77, 1, 1, 450
2337, 1, 77, 0, 0, 450
2338, 1, 77, 0, 0, 450
2339, 1, 77, 0, 0, 450
2340, 1, 77, 0, 0, 450
2341, 1, 77, 0, 0, 450
2342, 1, 77, 0, 0, 450
2343, 1, 77, 0, 0, 450
2344, 1, 76, 1, 1, 476
2345, 1, 76, 0, 0, 476
2346, 1, 76, 0, 0, 476
2347, 1, 75, 1, 1, 457
2348, 1, 75, 0, 0, 457
2349, 1, 75, 0, 0, 457
2350, 1, 75, 0, 0, 457
2351, 1, 75, 0, 0, 457
2352, 1, 75, 0, 0, 457
2353, 1, 75, 0, 0, 457
2354, 1, 75, 0, 0, 457
2355, 1, 75, 0, 0, 457
2356, 1, 74, 1, 1, 464
2357, 1, 74, 0, 0, 464
2358, 1, 74, 0, 0, 464
2359, 1, 74, 0, 0, 464
2360, 1, 74, 0, 0, 464
2361, 1, 74, 0, 0, 464
2362, 1, 74, 0, 0, 464
2363, 1, 74, 0, 0, 464
2364, 1, 74, 0, 0, 464
2365, 1, 73, 1, 1, 459
2366, 1, 73, 0, 0, 459
2367, 1, 73, 0, 0, 459
2368, 1, 73, 0, 0, 459
2369, 1, 73, 0, 0, 459
2370, 1, 73, 0, 0, 459
2371, 1, 72, 1, 1, 456
2372, 1, 72, 0, 0, 456
2373, 1, 72, 0, 0, 456
2374, 1, 72, 0, 0, 456
2375, 1, 72, 0, 0, 456
2376, 1, 72, 0, 0, 456
2377, 1, 71, 1, 1, 454
2378, 1, 71, 0, 0, 454
2379, 1, 71, 0, 0, 454
2380, 1, 71, 0, 0, 454
2381, 1, 70, 1, 1, 471
2382, 1, 69, 1, 1, 455
2383, 1, 69, 0, 0, 455
2384, 1, 69, 0, 0, 455
2385, 1, 69, 0, 0, 455
2386, 1, 69, 0, 0, 455
2387, 1, 69, 0, 0, 455
2388, 1, 68, 1, 1, 449
2389, 1, 68, 0, 0, 449
2390, 1, 68, 0, 0, 449
2391, 1, 68, 0, 0, 449
2392, 1, 68, 0, 0, 449
2393, 1, 68, 0, 0, 449
2394, 1, 68, 0, 0, 449
2395, 1, 67, 1, 1, 467
2396, 1, 67, 0, 0, 467
2397, 1, 66, 1, 1, 450
2398, 1, 66, 0, 0, 450
2399, 1, 66, 0, 0, 450
2400, 1, 66, 0, 0, 450
2401, 1, 65, 1, 1, 459
2402, 1, 65, 0, 0, 459
2403, 1, 65, 0, 0, 459
2404, 1, 65, 0, 0, 459
2405, 1, 65, 0, 0, 459
2406, 1, 65, 0, 0, 459
2407, 1, 65, 0, 0, 459
2408, 1, 65, 0, 0, 459
2409, 1, 65, 0, 0, 459
2410, 1, 64, 1, 1, 463
2411, 1, 64, 0, 0, 463
2412, 1, 64, 0, 0, 463
2413, 1, 64, 0, 0, 463
2414, 1, 64, 0, 0, 463
2415, 1, 64, 0, 0, 463
2416, 1, 63, 1, 1, 456
2417, 1, 62, 1, 1, 476
2418, 1, 62, 0, 0, 476
2419, 1, 62, 0, 0, 476
2420, 1, 61, 1, 1, 467
2421, 1, 61, 0, 0, 467
2422, 1, 61, 0, 0, 467
2423, 1, 61, 0, 0, 467
2424, 1, 61, 0, 0, 467
2425, 1, 61, 0, 0, 467
2426, 1, 60, 1, 1, 475
2427, 1, 60, 0, 0, 475
2428, 1, 60, 0, 0, 475
2429, 1, 59, 1, 1, 477
2430, 1, 59, 0, 0, 477
2431, 1, 59, 0, 0, 477
2432, 1, 59, 0, 0, 477
2433, 1, 59, 0, 0, 477
2434, 1, 59, 0, 0, 477
2435, 1, 58, 1, 1, 465
2436, 1, 58, 0, 0, 465
2437, 1, 58, 0, 0, 465
2438, 1, 58, 0, 0, 465
2439, 1, 58, 0, 0, 465
2440, 1, 58, 0, 0, 465
2441, 1, 58, 0, 0, 465
2442, 1, 58, 0, 0, 465
2443, 1, 58, 0, 0, 465
2444, 1, 57, 1, 1, 454
2445, 1, 57, 0, 0, 454
2446, 1, 57, 0, 0, 454
2447, 1, 57, 0, 0, 454
2448, 1, 57, 0, 0, 454
2449, 1, 57, 0, 0, 454
2450, 1, 56, 1, 1, 472
2451, 1, 56, 0, 0, 472
2452, 1, 56, 0, 0, 472
2453, 1, 56, 0, 0, 472
2454, 1, 55, 1, 1, 479
2455, 1, 55, 0, 0, 479
2456, 1, 55, 0, 0, 479
2457, 1, 55, 0, 0, 479
2458, 1, 55, 0, 0, 479
2459, 1, 54, 1, 1, 459
2460, 1, 54, 0, 0, 459
2461, 1, 54, 0, 0, 459
2462, 1, 54, 0, 0, 459
2463, 1, 54, 0, 0, 459
2464, 1, 54, 0, 0, 459
2465, 1, 54, 0, 0, 459
2466, 1, 53, 1, 1, 468
2467, 1, 53, 0, 0, 468
2468, 1, 52, 1, 1, 473
2469, 1, 52, 0, 0, 473
2470, 1, 52, 0, 0, 473
2471, 1, 52, 0, 0, 473
2472, 1, 52, 0, 0, 473
2473, 1, 52, 0, 0, 473
2474, 1, 51, 1, 1, 456
2475, 1, 51, 0, 0, 456
2476, 1, 51, 0, 0, 456
2477, 1, 51, 0, 0, 456
2478, 1, 51, 0, 0, 456
2479, 1, 51, 0, 0, 456
2480, 1, 50, 1, 1, 470
2481, 1, 50, 0, 0, 470
2482, 1, 50, 0, 0, 470
2483, 1, 50, 0, 0, 470
2484, 1, 50, 0, 0, 470
2485, 1, 50, 0, 0, 470
2486, 1, 50, 0, 0, 470
2487, 1, 49, 1, 1, 471
2488, 1, 49, 0, 0, 471
2489, 1, 49, 0, 0, 471
2490, 1, 49, 0, 0, 471
2491, 1, 49, 0, 0, 471
2492, 1, 49, 0, 0, 471
2493, 1, 48, 1, 1, 465
2494, 1, 48, 0, 0, 465
2495, 1, 48, 0, 0, 465
2496, 1, 48, 0, 0, 465
2497, 1, 48, 0, 0, 465
2498, 1, 48, 0, 0, 465
2499, 1, 48, 0, 0, 465
2500, 1, 47, 1, 1, 457
2501, 1, 47, 0, 0, 457
2502, 1, 47, 0, 0, 457
2503, 1, 47, 0, 0, 457
2504, 1, 47, 0, 0, 457
2505, 1, 47, 0, 0, 457
2506, 1, 47, 0, 0, 457
2507, 1, 47, 0, 0, 457
2508, 1, 47, 0, 0, 457
2509, 1, 46, 1, 1, 468
2510, 1, 46, 0, 0, 468
2511, 1, 46, 0, 0, 468
2512, 1, 46, 0, 0, 468
2513, 1, 45, 1, 1, 459
2514, 1, 45, 0, 0, 459
2515, 1, 45, 0, 0, 459
2516, 1, 45, 0, 0, 459
2517, 1, 44, 1, 1, 472
2518, 1, 44, 0, 0, 472
2519, 1, 44, 0, 0, 472
2520, 1, 42, 2, 1, 452
2521, 1, 42, 0, 0, 452
2522, 1, 41, 1, 1, 450
2523, 1, 41, 0, 0, 450
2524, 1, 41, 0, 0, 450
2525, 1, 41, 0, 0, 450
2526, 1, 41, 0, 0, 450
2527, 1, 40, 1, 1, 450
2528, 1, 39, 1, 1, 449
2529, 1, 39, 0, 0, 449
2530, 1, 39, 0, 0, 449
2531, 1, 39, 0, 0, 449
2532, 1, 39, 0, 0, 449
2533, 1, 38, 1, 2, 469
2534, 1, 38, 0, 0, 469
2535, 1, 38, 0, 0, 469
2536, 1, 38, 0, 0, 469
2537, 1, 38, 0, 0, 469
2538, 1, 38, 0, 0, 469
2539, 1, 37, 1, 1, 477
2540, 1, 37, 0, 0, 477
2541, 1, 37, 0, 0, 477
2542, 1, 37, 0, 0, 477
2543, 1, 36, 1, 1, 479
2544, 1, 36, 0, 0, 479
2545, 1, 36, 0, 0, 479
2546, 1, 36, 0, 0, 479
2547, 1, 36, 0, 0, 479
2548, 1, 35, 1, 1, 453
2549, 1, 35, 0, 0, 453
2550, 1, 35, 0, 0, 453
2551, 1, 35, 0, 0, 453
2552, 1, 35, 0, 0, 453
2553, 1, 35, 0, 0, 453
2554, 1, 34, 1, 1, 452
2555, 1, 34, 0, 0, 452
2556, 1, 34, 0, 0, 452
2557, 1, 33, 1, 1, 464
2558, 1, 33, 0, 0, 464
2559, 1, 33, 0, 0, 464
2560, 1, 33, 0, 0, 464
2561, 1, 32, 1, 1, 477
2562, 1, 32, 0, 0, 477
2563, 1, 32, 0, 0, 477
2564, 1, 32, 0, 0, 477
2565, 1, 32, 0, 0, 477
2566, 1, 32, 0, 0, 477
2567, 1, 32, 0, 0, 477
2568, 1, 32, 0, 0, 477
2569, 1, 32, 0, 0, 477
2570, 1, 31, 1, 1, 452
2571, 1, 31, 0, 0, 452
2572, 1, 31, 0, 0, 452
2573, 1, 31, 0, 0, 452
2574, 1, 31, 0, 0, 452
2575, 1, 31, 0, 0, 452
2576, 1, 31, 0, 0, 452
2577, 1, 31, 0, 0, 452
2578, 1, 30, 1, 1, 466
2579, 1, 30, 0, 0, 466
2580, 1, 30, 0, 0, 466
2581, 1, 30, 0, 0, 466
2582, 1, 30, 0, 0, 466
2583, 1, 30, 0, 0, 466
2584, 1, 29, 1, 1, 474
2585, 1, 29, 0, 0, 474
2586, 1, 29, 0, 0, 474
2587, 1, 29, 0, 0, 474
2588, 1, 29, 0, 0, 474
2589, 1, 29, 0, 0, 474
2590, 1, 29, 0, 0, 474
2591, 1, 28, 1, 1, 463
2592, 1, 28, 0, 0, 463
2593, 1, 28, 0, 0, 463
2594, 1, 28, 0, 0, 463
2595, 1, 28, 0, 0, 463
2596, 1, 28, 0, 0, 463
2597, 1, 28, 0, 0, 463
2598, 1, 28, 0, 0, 463
2599, 1, 27, 1, 1, 472
2600, 1, 26, 1, 1, 450
2601, 1, 26, 0, 0, 450
2602, 1, 26, 0, 0, 450
2603, 1, 26, 0, 0, 450
2604, 1, 25, 1, 1, 468
2605, 1, 25, 0, 0, 468
2606, 1, 25, 0, 0, 468
2607, 1, 25, 0, 0, 468
2608, 1, 25, 0, 0, 468
2609, 1, 25, 0, 0, 468
2610, 1, 25, 0, 0, 468
2611, 1, 24, 1, 1, 474
2612, 1, 24, 0, 0, 474
2613, 1, 24, 0, 0, 474
2614, 1, 24, 0, 0, 474
2615, 1, 24, 0, 0, 474
2616, 1, 24, 0, 0, 474
2617, 1, 24, 0, 0, 474
2618, 1, 24, 0, 0, 474
2619, 1, 23, 1, 1, 469
2620, 1, 23, 0, 0, 469
2621, 1, 23, 0, 0, 469
2622, 1, 23, 0, 0, 469
2623, 1, 23, 0, 0, 469
2624, 1, 23, 0, 0, 469
2625, 1, 23, 0, 0, 469
2626, 1, 23, 0, 0, 469
2627, 1, 22, 1, 1, 451
2628, 1, 22, 0, 0, 451
2629, 1, 22, 0, 0, 451
2630, 1, 22, 0, 0, 451
2631, 1, 22, 0, 0, 451
2632, 1, 22, 0, 0, 451
2633, 1, 21, 1, 1, 463
2634, 1, 21, 0, 0, 463
2635, 1, 21, 0, 0, 463
2636, 1, 21, 0, 0, 463
2637, 1, 20, 1, 1, 471
2638, 1, 20, 0, 0, 471
2639, 1, 20, 0, 0, 471
2640, 1, 19, 1, 1, 474
2641, 1, 18, 1, 1, 466
2642, 1, 18, 0, 0, 466
2643, 1, 18, 0, 0, 466
2644, 1, 18, 0, 0, 466
2645, 1, 18, 0, 0, 466
2646, 1, 18, 0, 0, 466
2647, 1, 17, 1, 1, 473
2648, 1, 15, 2, 1, 451
2649, 1, 15, 0, 0, 451
2650, 1, 15, 0, 0, 451
2651, 1, 14, 1, 1, 452
2652, 1, 14, 0, 0, 452
2653, 1, 14, 0, 0, 452
2654, 1, 14, 0, 0, 452
2655, 1, 14, 0, 0, 452
2656, 1, 14, 0, 0, 452
2657, 2, 13, 1, 1, 456
2658, 2, 13, 0, 0, 456
2659, 1, 12, 1, 2, 461
2660, 1, 11, 1, 1, 472
2661, 1, 11, 0, 0, 472
2662, 1, 11, 0, 0, 472
2663, 1, 10, 1, 1, 455
2664, 1, 10, 0, 0, 455
2665, 1, 10, 0, 0, 455
2666, 1, 10, 0, 0, 455
2667, 1, 9, 1, 1, 457
2668, 1, 8, 1, 1, 470
2669, 1, 8, 0, 0, 470
2670, 1, 8, 0, 0, 470
2671, 1, 8, 0, 0, 470
2672, 1, 8, 0, 0, 470
2673, 1, 8, 0, 0, 470
2674, 1, 8, 0, 0, 470
2675, 1, 7, 1, 1, 455
2676, 1, 7, 0, 0, 455
2677, 1, 6, 1, 1, 472
2678, 1, 6, 0, 0, 472
2679, 1, 6, 0, 0, 472
2680, 1, 6, 0, 0, 472
2681, 1, 6, 0, 0, 472
2682, 1, 5, 1, 1, 459
2683, 1, 4, 1, 1, 475
2684, 1, 4, 0, 0, 475
2685, 1, 4, 0, 0, 475
2686, 1, 4, 0, 0, 475
2687, 1, 3, 1, 1, 477
2688, 1, 3, 0, 0, 477
2689, 1, 3, 0, 0, 477
2690, 1, 3, 0, 0, 477
2691, 1, 3, 0, 0, 477
2692, 1, 3, 0, 0, 477
2693, 1, 3, 0, 0, 477
2694, 1, 2, 1, 1, 467
2695, 1, 2, 0, 0, 467
2696, 1, 2, 0, 0, 467
2697, 1, 2, 0, 0, 467
2698, 1, 2, 0, 0, 467
2699, 1, 2, 0, 0, 467
2700, 1, 2, 0, 0, 467
2701, 1, 2, 0, 0, 467
2702, 1, 2, 0, 0, 467
2703, 1, 1, 1, 1, 454
2704, 0, 0, 1, 1, 0
2705, 0, 0, 0, 0, 0
2706, 0, 0, 0, 0, 0
2707, 0, 0, 0, 0, 0
2708, 0, 0, 0, 0, 0
2709, 0, 0, 0, 1, 0
